# #Time 	 Real 	 Imaginary 	 Amplitude 	 Phase 
# 
1.131839999999999918e+03	4.822673882258310575e-10	-5.267581569975258910e-10	7.141820424160737986e-10	3.224538896500791196e+01
1.131935999999999922e+03	4.315532945911396878e-10	-5.483094701004449123e-10	6.977689596666633564e-10	3.231992116921360036e+01
1.132031999999999925e+03	3.716735239019745088e-10	-5.649606797283569999e-10	6.762557046035462862e-10	3.240483149878578928e+01
1.132127999999999929e+03	3.043824388709415803e-10	-5.763341518317081215e-10	6.517742888919421422e-10	3.250082114059721761e+01
1.132223999999999933e+03	2.315303213863998701e-10	-5.821577814666596952e-10	6.265093552721082608e-10	3.260819166178087158e+01
1.132319999999999936e+03	1.550280201015540762e-10	-5.822683981679583146e-10	6.025530470603297562e-10	3.272651102440340765e+01
1.132415999999999940e+03	7.681032004966620661e-11	-5.766132312683462802e-10	5.817066646857809501e-10	3.285429307114452513e+01
1.132511999999999944e+03	-1.200530078001225507e-12	-5.652492071698161997e-10	5.652504820684135688e-10	3.298884675469938088e+01
1.132607999999999947e+03	-7.713091367633943267e-11	-5.483403752104715639e-10	5.537385167482100301e-10	3.312646848393005428e+01
1.132703999999999951e+03	-1.491903293274176350e-10	-5.261534662402985119e-10	5.468959904785409077e-10	3.326301958139590198e+01
1.132799999999999955e+03	-2.157041632955666721e-10	-4.990517819085329587e-10	5.436735850573600026e-10	3.339469974354565807e+01
1.132895999999999958e+03	-2.751435405272253746e-10	-4.674875975307356586e-10	5.424468837950089885e-10	3.351868660465218852e+01
1.132991999999999962e+03	-3.261522692036071900e-10	-4.319930586269561883e-10	5.412885602047535631e-10	3.363341262766400774e+01
1.133087999999999965e+03	-3.675698625207610557e-10	-3.931701545258335676e-10	5.382289236406745366e-10	3.373848189268431952e+01
1.133183999999999969e+03	-3.984504852469967966e-10	-3.516795740973112273e-10	5.314520787717679205e-10	3.383439081932038306e+01
1.133279999999999973e+03	-4.180777336040720317e-10	-3.082290350850863539e-10	5.194171054220305251e-10	3.392222624312119450e+01
1.133375999999999976e+03	-4.259743418803695364e-10	-2.635608881557906419e-10	5.009176396433680018e-10	3.400344511155635274e+01
1.133471999999999980e+03	-4.219076151107957441e-10	-2.184396299769355714e-10	4.751019970837208388e-10	3.407977830196617219e+01
1.133567999999999984e+03	-4.058894640332527973e-10	-1.736392853588712506e-10	4.414712430421043222e-10	3.415327978281764842e+01
1.133663999999999987e+03	-3.781724260386400258e-10	-1.299306644601650268e-10	3.998704307435230169e-10	3.422657945466481522e+01
1.133759999999999991e+03	-3.392404720037449801e-10	-8.806917397812089259e-11	3.504857732498028119e-10	3.430351935677224873e+01
1.133855999999999995e+03	-2.897957448091039203e-10	-4.878288346834718972e-11	2.938730056145845307e-10	3.439074731746679703e+01
1.133951999999999998e+03	-2.307413299790455261e-10	-1.276136679437878302e-11	2.310939502517524639e-10	3.450226953240652250e+01
1.134048000000000002e+03	-1.631603923795285616e-10	1.935517532097930855e-11	1.643044018069740296e-10	3.467559406941395395e+01
1.134144000000000005e+03	-8.829213245767721305e-11	4.698554872950331901e-11	1.000157109825078894e-10	3.504656264229923579e+01
1.134240000000000009e+03	-7.505231180117633357e-12	6.961640172078885974e-11	7.001979636943586350e-11	3.602092192488912303e+01
1.134336000000000013e+03	7.773081574057039320e-11	8.681019831921076247e-11	1.165250627458110785e-10	3.685858952511102871e+01
1.134432000000000016e+03	1.658757174517577407e-10	9.821197608584000187e-11	1.927701893105388236e-10	3.716453496948815882e+01
1.134528000000000020e+03	2.553494206800353697e-10	1.035550296785180281e-10	2.755484908565975738e-10	3.731383664214051521e+01
1.134624000000000024e+03	3.445629516392901564e-10	1.026652097228685227e-10	3.595327146864668516e-10	3.740952970287997914e+01
1.134720000000000027e+03	4.319495007932558555e-10	9.546406721280712874e-11	4.423728736759910128e-10	3.748160078002339901e+01
1.134816000000000031e+03	5.159939031282826115e-10	8.197067155565734409e-11	5.224642562518942284e-10	3.754156854925339815e+01
1.134912000000000035e+03	5.952612057749461850e-10	6.230190868276662322e-11	5.985126823436229953e-10	3.759482838077207134e+01
1.135008000000000038e+03	6.684228089671873122e-10	3.667151816974930566e-11	6.694280034420872466e-10	3.764430403104984180e+01
1.135104000000000042e+03	7.342804205371154424e-10	5.387455927938854998e-12	7.343001843017190815e-10	3.769177491959812443e+01
1.135200000000000045e+03	7.917870349215600533e-10	-3.115205815107883515e-11	7.923996210227033995e-10	3.773843554724960825e+01
1.135296000000000049e+03	8.400648500231759336e-10	-7.246404862342181816e-11	8.431844345025343916e-10	3.778515891033285357e+01
1.135392000000000053e+03	8.784196516015565422e-10	-1.179875249084378890e-10	8.863081520294277063e-10	3.783263066626135185e+01
1.135488000000000056e+03	9.063516435032398066e-10	-1.670920429804560339e-10	9.216252234549608039e-10	3.788142157411540722e+01
1.135584000000000060e+03	9.235623588226187554e-10	-2.190870184922727735e-10	9.491925791459986996e-10	3.793202612208629887e+01
1.135680000000000064e+03	9.299576820864207859e-10	-2.732326401331625546e-10	9.692664061576089878e-10	3.798488186394197896e+01
1.135776000000000067e+03	9.256472503254975932e-10	-3.287515191403869546e-10	9.822934354724491962e-10	3.804037482508974222e+01
1.135872000000000071e+03	9.109394839953615812e-10	-3.848414736869187527e-10	9.888951933199266575e-10	3.809883469184980953e+01
1.135968000000000075e+03	8.863333495568067728e-10	-4.406886143437215073e-10	9.898450693663012850e-10	3.816052026682141474e+01
1.136064000000000078e+03	8.525063122356498773e-10	-4.954810510477319374e-10	9.860367560841698695e-10	3.822559694630749760e+01
1.136160000000000082e+03	8.102989776980392691e-10	-5.484227267854385340e-10	9.784436215302665352e-10	3.829410753741881734e+01
1.136256000000000085e+03	7.606966560293159039e-10	-5.987470009654253442e-10	9.680688889016496948e-10	3.836593944777752085e+01
1.136352000000000089e+03	7.048081432316088020e-10	-6.457300376138303031e-10	9.558879642731917858e-10	3.844079375562897383e+01
1.136448000000000093e+03	6.438424595892083767e-10	-6.887032611413051953e-10	9.427859219762195077e-10	3.851816278437339491e+01
1.136544000000000096e+03	5.790832179983217685e-10	-7.270651512861028540e-10	9.294950820644375119e-10	3.859732536473519815e+01
1.136640000000000100e+03	5.118621865880473363e-10	-7.602916247960192966e-10	9.165403716114571400e-10	3.867736546752227156e+01
1.136736000000000104e+03	4.435313658660210318e-10	-7.879451834031459313e-10	9.042000246379091810e-10	3.875721777386685574e+01
1.136832000000000107e+03	3.754351493127684756e-10	-8.096823234569719672e-10	8.924892247294537758e-10	3.883573469330045214e+01
1.136928000000000111e+03	3.088825029614708846e-10	-8.252593140089053296e-10	8.811704352701537162e-10	3.891176415545444911e+01
1.137024000000000115e+03	2.451199236008739393e-10	-8.345358434677087067e-10	8.697895440728511899e-10	3.898422269340410651e+01
1.137120000000000118e+03	1.853058888811528637e-10	-8.374770088087632466e-10	8.577330661326444534e-10	3.905214983380304972e+01
1.137216000000000122e+03	1.304867754100844687e-10	-8.341530678751176447e-10	8.442974234251769226e-10	3.911473547566200182e+01
1.137312000000000126e+03	8.157546881957433666e-11	-8.247372510251174262e-10	8.287617814194866081e-10	3.917131799204204867e+01
1.137408000000000129e+03	3.933279230796542071e-11	-8.095017295084078025e-10	8.104567345810909686e-10	3.922135746107502996e+01
1.137504000000000133e+03	4.351734138479652095e-12	-7.888116261205550952e-10	7.888236299027599669e-10	3.926439140281880924e+01
1.137600000000000136e+03	-2.295415473375400617e-11	-7.631174041683922830e-10	7.634625503351467571e-10	3.929997855693663666e+01
1.137695999999999913e+03	-4.235914910506500096e-11	-7.329457332703191848e-10	7.341687445213606778e-10	3.932763697726576879e+01
1.137791999999999916e+03	-5.382925206050927419e-11	-6.988890846864219414e-10	7.009590152578241146e-10	3.934677757228408979e+01
1.137887999999999920e+03	-5.752233439188837837e-11	-6.615941953356703690e-10	6.640901281119493839e-10	3.935663511388693081e+01
1.137983999999999924e+03	-5.378372291405343128e-11	-6.217497732484756370e-10	6.240716860946557256e-10	3.935619717460824774e+01
1.138079999999999927e+03	-4.313812815528023577e-11	-5.800734734955143015e-10	5.816752811955245179e-10	3.934413819288745628e+01
1.138175999999999931e+03	-2.627738957841256101e-11	-5.372988113467178337e-10	5.379409947918559140e-10	3.931877570610143380e+01
1.138271999999999935e+03	-4.044579254346532094e-12	-4.941617283633737660e-10	4.941782799763881638e-10	3.927809271495284804e+01
1.138367999999999938e+03	2.258515732588418331e-11	-4.513876514189984124e-10	4.519523218050706591e-10	3.921991491411624509e+01
1.138463999999999942e+03	5.252665618713930652e-11	-4.096784780583811550e-10	4.130320871245155917e-10	3.914238954760817535e+01
1.138559999999999945e+03	8.460939656767073122e-11	-3.697007151644607274e-10	3.792589732368360128e-10	3.904492356953708310e+01
1.138655999999999949e+03	1.176040953584046464e-10	-3.320739112843665087e-10	3.522837007310529074e-10	3.892954072018063982e+01
1.138751999999999953e+03	1.502502966776941488e-10	-2.973603773969453635e-10	3.331641422743283397e-10	3.880204536706784779e+01
1.138847999999999956e+03	1.812849438336735249e-10	-2.660556369387049264e-10	3.219469409819545593e-10	3.867178858117200946e+01
1.138943999999999960e+03	2.094711480007829702e-10	-2.385803457175859059e-10	3.174881780594180656e-10	3.854938724917111159e+01
1.139039999999999964e+03	2.336258605529238268e-10	-2.152732547314678554e-10	3.176847760308536812e-10	3.844364917566212370e+01
1.139135999999999967e+03	2.526469213927100197e-10	-1.963857045090839215e-10	3.199965809578961875e-10	3.835986527568080362e+01
1.139231999999999971e+03	2.655378082800202533e-10	-1.820772937346260176e-10	3.219665642887194130e-10	3.830017080521818684e+01
1.139327999999999975e+03	2.714300763837386814e-10	-1.724131832071058479e-10	3.215596245011012734e-10	3.826501448532403771e+01
1.139423999999999978e+03	2.696030779134697327e-10	-1.673627889053291840e-10	3.173265238371765932e-10	3.825466702000267105e+01
1.139519999999999982e+03	2.595001061297201491e-10	-1.668000344265261852e-10	3.084842890100342613e-10	3.827039079907279273e+01
1.139615999999999985e+03	2.407409164494624146e-10	-1.705049900557704339e-10	2.950053228110391378e-10	3.831535393974223780e+01
1.139711999999999989e+03	2.131301610441232106e-10	-1.781674112964426892e-10	2.777914541427969683e-10	3.839539585675051114e+01
1.139807999999999993e+03	1.766616752786259453e-10	-1.893912990297536721e-10	2.589950031572583321e-10	3.851927135782095490e+01
1.139903999999999996e+03	1.315186396102178051e-10	-2.037013386602371231e-10	2.424693546345496019e-10	3.869660094083378965e+01
1.140000000000000000e+03	7.806943308866886058e-11	-2.205509379496403288e-10	2.339605791864352306e-10	3.892969688934691419e+01
1.140096000000000004e+03	1.685932258464127590e-11	-2.393311613320307442e-10	2.399242412565923527e-10	3.919958085309633589e+01
1.140192000000000007e+03	-5.140150885815285539e-11	-2.593815676705954972e-10	2.644256280320621099e-10	3.946554299066676919e+01
1.140288000000000011e+03	-1.258534449387794083e-10	-2.800018819402326367e-10	3.069855753826722363e-10	3.969232422853241360e+01
1.140384000000000015e+03	-2.055062941201100527e-10	-3.004651224671734240e-10	3.640221514443794239e-10	3.986978810494416336e+01
1.140480000000000018e+03	-2.892605540282303185e-10	-3.200311771599694730e-10	4.313833822380209772e-10	4.000484692021854016e+01
1.140576000000000022e+03	-3.759306764671021358e-10	-3.379614145963575596e-10	5.055114155634708227e-10	4.010844254357380834e+01
1.140672000000000025e+03	-4.642702644477455635e-10	-3.535337449388725448e-10	5.835520433182317237e-10	4.018989491333709196e+01
1.140768000000000029e+03	-5.529979042336821243e-10	-3.660576003742923880e-10	6.631778410642425868e-10	4.025597358826834693e+01
1.140864000000000033e+03	-6.408235618152955240e-10	-3.748889641355940636e-10	7.424261396316138315e-10	4.031137907885717908e+01
1.140960000000000036e+03	-7.264744874369762388e-10	-3.794449591955965334e-10	8.195996937260074695e-10	4.035936852405257014e+01
1.141056000000000040e+03	-8.087207289148142272e-10	-3.792175292139868410e-10	8.932161842687745168e-10	4.040223647172840060e+01
1.141152000000000044e+03	-8.863988442830993999e-10	-3.737860752713645084e-10	9.619869755943602600e-10	4.044164026262394884e+01
1.141248000000000047e+03	-9.584340658478623833e-10	-3.628286091032054064e-10	1.024812401447909600e-09	4.047881291313336760e+01
1.141344000000000051e+03	-1.023860254446459024e-09	-3.461311348678707318e-10	1.080785169753956304e-09	4.051470166384741134e+01
1.141440000000000055e+03	-1.081836997287699105e-09	-3.235950072101828899e-10	1.129196624769939511e-09	4.055005869480674363e+01
1.141536000000000058e+03	-1.131663907054903711e-09	-2.952419241865315599e-10	1.169543069890175336e-09	4.058550121324856974e+01
1.141632000000000062e+03	-1.172791747215348352e-09	-2.612165025101101482e-10	1.201530084317510391e-09	4.062155123580375715e+01
1.141728000000000065e+03	-1.204830182608642110e-09	-2.217861082651096476e-10	1.225073404635067931e-09	4.065866165429320489e+01
1.141824000000000069e+03	-1.227552412478922310e-09	-1.773381291828719565e-10	1.240295826585296256e-09	4.069723228157941008e+01
1.141920000000000073e+03	-1.240896055070783737e-09	-1.283743149993324214e-10	1.247518731018409031e-09	4.073761829741927443e+01
1.142016000000000076e+03	-1.244960913792995475e-09	-7.550276671379698034e-11	1.247248309140456699e-09	4.078013198978732845e+01
