# # Time 	 Separation 	 Orbital Phase 
# 
2.903039999999999736e+02	8.813055334958953324e+00	8.922511394847449040e+00
2.903999999999999773e+02	8.813042679124007961e+00	8.925864278974946942e+00
2.904959999999999809e+02	8.813030239543682143e+00	8.929216690946347512e+00
2.905919999999999845e+02	8.813018645488567060e+00	8.932569097528242352e+00
2.906879999999999882e+02	8.813005782058205284e+00	8.935921768418584321e+00
2.907839999999999918e+02	8.812992151264246843e+00	8.939273377294378875e+00
2.908799999999999955e+02	8.812977285402389782e+00	8.942624984374212715e+00
2.909759999999999991e+02	8.812962500848646741e+00	8.945976854595233618e+00
2.910720000000000027e+02	8.812948432432198942e+00	8.949328185476694841e+00
2.911680000000000064e+02	8.812933378747294100e+00	8.952680188151482810e+00
2.912640000000000100e+02	8.812917497922967414e+00	8.956031568537875742e+00
2.913600000000000136e+02	8.812900945310166989e+00	8.959382287770498721e+00
2.914560000000000173e+02	8.812884101677054716e+00	8.962733763074698601e+00
2.915520000000000209e+02	8.812868160098343395e+00	8.966084670051634120e+00
2.916480000000000246e+02	8.812851061151761201e+00	8.969435387352779898e+00
2.917440000000000282e+02	8.812832626504009781e+00	8.972785929285333140e+00
2.918399999999999750e+02	8.812813436270683809e+00	8.976135466300721788e+00
2.919359999999999786e+02	8.812793525566062769e+00	8.979485599610011803e+00
2.920319999999999823e+02	8.812774791560908483e+00	8.982835622908380557e+00
2.921279999999999859e+02	8.812755329345863586e+00	8.986184972031095342e+00
2.922239999999999895e+02	8.812734382027260338e+00	8.989534613556001474e+00
2.923199999999999932e+02	8.812712603292789382e+00	8.992883189884375739e+00
2.924159999999999968e+02	8.812689796588280444e+00	8.996231818765247468e+00
2.925120000000000005e+02	8.812667787238671835e+00	8.999580796079159839e+00
2.926080000000000041e+02	8.812645864582092869e+00	9.002928939973745770e+00
2.927040000000000077e+02	8.812622448835403688e+00	9.006277538464713572e+00
2.928000000000000114e+02	8.812597974259379185e+00	9.009625218169725613e+00
2.928960000000000150e+02	8.812572380274342976e+00	9.012972438793900309e+00
2.929920000000000186e+02	8.812546110781507736e+00	9.016320104141149372e+00
2.930880000000000223e+02	8.812521377809016343e+00	9.019667265904701026e+00
2.931840000000000259e+02	8.812495493931635338e+00	9.023014638427778067e+00
2.932799999999999727e+02	8.812468471038089390e+00	9.026361478347009637e+00
2.933759999999999764e+02	8.812440478406129429e+00	9.029707421043482896e+00
2.934719999999999800e+02	8.812411057683855020e+00	9.033053962665498204e+00
2.935679999999999836e+02	8.812381691468360145e+00	9.036399768520070097e+00
2.936639999999999873e+02	8.812353044378649969e+00	9.039745928054827573e+00
2.937599999999999909e+02	8.812323564652201568e+00	9.043091952367399600e+00
2.938559999999999945e+02	8.812293005159251180e+00	9.046436867766109557e+00
2.939519999999999982e+02	8.812260792055333525e+00	9.049782318241469170e+00
2.940480000000000018e+02	8.812227835701976986e+00	9.053126933490737827e+00
2.941440000000000055e+02	8.812194486778547997e+00	9.056471414642301099e+00
2.942400000000000091e+02	8.812162137454627953e+00	9.059816549533010743e+00
2.943360000000000127e+02	8.812128981384189430e+00	9.063160616197649233e+00
2.944320000000000164e+02	8.812094623579476149e+00	9.066505022809206338e+00
2.945280000000000200e+02	8.812058880479954226e+00	9.069848711223958304e+00
2.946240000000000236e+02	8.812022028070584767e+00	9.073191842661355366e+00
2.947200000000000273e+02	8.811984360549766748e+00	9.076535437921069871e+00
2.948159999999999741e+02	8.811947619839479273e+00	9.079878432994727078e+00
2.949119999999999777e+02	8.811910417664696737e+00	9.083221887445692033e+00
2.950079999999999814e+02	8.811872486310498687e+00	9.086564807635809871e+00
2.951039999999999850e+02	8.811833303362840653e+00	9.089906925458361542e+00
2.951999999999999886e+02	8.811792678861662509e+00	9.093249520279496068e+00
2.952959999999999923e+02	8.811750910681011462e+00	9.096591091228249937e+00
2.953919999999999959e+02	8.811708506454985823e+00	9.099932985288576859e+00
2.954879999999999995e+02	8.811666974920461470e+00	9.103274987466138057e+00
2.955840000000000032e+02	8.811625236848191989e+00	9.106616273266853412e+00
2.956800000000000068e+02	8.811582324553270951e+00	9.109958099659809960e+00
2.957760000000000105e+02	8.811537917084288907e+00	9.113298778114383936e+00
2.958720000000000141e+02	8.811492820558861183e+00	9.116639560839443490e+00
2.959680000000000177e+02	8.811445931721543445e+00	9.119980103003758387e+00
2.960640000000000214e+02	8.811398628831222268e+00	9.123319911628815504e+00
2.961600000000000250e+02	8.811351794341137023e+00	9.126660700811658700e+00
2.962559999999999718e+02	8.811304919671748337e+00	9.130000620886372431e+00
2.963519999999999754e+02	8.811257256456698883e+00	9.133340667876620245e+00
2.964479999999999791e+02	8.811208246047247172e+00	9.136680371569504189e+00
2.965439999999999827e+02	8.811158648481493216e+00	9.140019223506726576e+00
2.966399999999999864e+02	8.811106866782882463e+00	9.143358677998246975e+00
2.967359999999999900e+02	8.811054763201630280e+00	9.146697127804578997e+00
2.968319999999999936e+02	8.811002271330901081e+00	9.150035877112191685e+00
2.969279999999999973e+02	8.810950326728502091e+00	9.153374676276566646e+00
2.970240000000000009e+02	8.810898087501566778e+00	9.156712848390164083e+00
2.971200000000000045e+02	8.810845042658137061e+00	9.160051542896377796e+00
2.972160000000000082e+02	8.810791184555448297e+00	9.163389127327878469e+00
2.973120000000000118e+02	8.810735998636651800e+00	9.166726983580593568e+00
2.974080000000000155e+02	8.810680461412333742e+00	9.170064384880664221e+00
2.975040000000000191e+02	8.810623215080783055e+00	9.173401203278256588e+00
2.976000000000000227e+02	8.810564973671567657e+00	9.176738554132464643e+00
2.976960000000000264e+02	8.810507423710825847e+00	9.180075038845860291e+00
2.977919999999999732e+02	8.810450797870410966e+00	9.183412212784565654e+00
2.978879999999999768e+02	8.810393427307797509e+00	9.186748820114390313e+00
2.979839999999999804e+02	8.810334977753935704e+00	9.190084947013721361e+00
2.980799999999999841e+02	8.810275530303204761e+00	9.193421361316067575e+00
2.981759999999999877e+02	8.810215701707448943e+00	9.196756691529101246e+00
2.982719999999999914e+02	8.810155628402938532e+00	9.200092572744525299e+00
2.983679999999999950e+02	8.810094667580193217e+00	9.203427739858453194e+00
2.984639999999999986e+02	8.810032096847541183e+00	9.206762729043454385e+00
2.985600000000000023e+02	8.809968582661907632e+00	9.210097926898052734e+00
2.986560000000000059e+02	8.809906083520216313e+00	9.213432370845195507e+00
2.987520000000000095e+02	8.809843525440950174e+00	9.216767591165673679e+00
2.988480000000000132e+02	8.809780450799133078e+00	9.220101848089829133e+00
2.989440000000000168e+02	8.809716676054579310e+00	9.223436064388302214e+00
2.990400000000000205e+02	8.809652314896030845e+00	9.226770115352746160e+00
2.991360000000000241e+02	8.809587258155969991e+00	9.230103302117024455e+00
2.992320000000000277e+02	8.809521159404964052e+00	9.233437102924753503e+00
2.993279999999999745e+02	8.809454130137751804e+00	9.236769892003961147e+00
2.994239999999999782e+02	8.809386157738790857e+00	9.240102958152583312e+00
2.995199999999999818e+02	8.809317548073988036e+00	9.243435679189211385e+00
2.996159999999999854e+02	8.809248455680751988e+00	9.246767914930757115e+00
2.997119999999999891e+02	8.809180151810027226e+00	9.250100696045400639e+00
2.998079999999999927e+02	8.809111533249007309e+00	9.253432476871545020e+00
2.999039999999999964e+02	8.809041885122203652e+00	9.256764692742279976e+00
3.000000000000000000e+02	8.808971376131330189e+00	9.260096164660216900e+00
3.000960000000000036e+02	8.808900096883252928e+00	9.263427334210405206e+00
3.001920000000000073e+02	8.808828514896832829e+00	9.266758692845851186e+00
3.002880000000000109e+02	8.808756483318983754e+00	9.270089182906559699e+00
3.003840000000000146e+02	8.808683690285056045e+00	9.273420311744830613e+00
3.004800000000000182e+02	8.808610495749299218e+00	9.276750406924776371e+00
3.005760000000000218e+02	8.808536182569710604e+00	9.280080569300851678e+00
3.006720000000000255e+02	8.808460150925018439e+00	9.283410438094181316e+00
3.007679999999999723e+02	8.808382672124929869e+00	9.286739623011103006e+00
3.008639999999999759e+02	8.808305099994715448e+00	9.290069254896369699e+00
3.009599999999999795e+02	8.808228416921009440e+00	9.293397881934520655e+00
3.010559999999999832e+02	8.808151871647099895e+00	9.296726922655217606e+00
3.011519999999999868e+02	8.808074324200086735e+00	9.300055208924014494e+00
3.012479999999999905e+02	8.807995456717623739e+00	9.303383070879151617e+00
3.013439999999999941e+02	8.807916231943039520e+00	9.306710960242739361e+00
3.014399999999999977e+02	8.807836543633268178e+00	9.310037710105529385e+00
3.015360000000000014e+02	8.807754985036737594e+00	9.313365076467331249e+00
3.016320000000000050e+02	8.807672151703709318e+00	9.316691331955265554e+00
3.017280000000000086e+02	8.807588709688840112e+00	9.320017621494272930e+00
3.018240000000000123e+02	8.807504374839602690e+00	9.323343552744717044e+00
3.019200000000000159e+02	8.807418768217418759e+00	9.326668739861062818e+00
3.020160000000000196e+02	8.807332369508690917e+00	9.329994364256450012e+00
3.021120000000000232e+02	8.807244886729630906e+00	9.333318852500969598e+00
3.022080000000000268e+02	8.807155963598715331e+00	9.336643828390034372e+00
3.023039999999999736e+02	8.807067245549502488e+00	9.339968063193948566e+00
3.023999999999999773e+02	8.806977159782549691e+00	9.343292046265942119e+00
3.024959999999999809e+02	8.806886238216819152e+00	9.346616095035315652e+00
3.025919999999999845e+02	8.806794919272743272e+00	9.349939145031390453e+00
3.026879999999999882e+02	8.806702731640857706e+00	9.353262918510816704e+00
3.027839999999999918e+02	8.806611298275830890e+00	9.356585640727978159e+00
3.028799999999999955e+02	8.806519313017135531e+00	9.359908557256673589e+00
3.029759999999999991e+02	8.806427425489774308e+00	9.363230947757244849e+00
3.030720000000000027e+02	8.806333853781264764e+00	9.366552715824692399e+00
3.031680000000000064e+02	8.806240213103095016e+00	9.369874764158756975e+00
3.032640000000000100e+02	8.806145512454762070e+00	9.373195646015501481e+00
3.033600000000000136e+02	8.806049974812982128e+00	9.376517110369047003e+00
3.034560000000000173e+02	8.805953684849912477e+00	9.379837614401786539e+00
3.035520000000000209e+02	8.805856510172311857e+00	9.383158051828342394e+00
3.036480000000000246e+02	8.805758412969286297e+00	9.386478313400299811e+00
3.037440000000000282e+02	8.805659495837682371e+00	9.389797730536029619e+00
3.038399999999999750e+02	8.805559869545867002e+00	9.393117743511529838e+00
3.039359999999999786e+02	8.805459237208383527e+00	9.396436616470126069e+00
3.040319999999999823e+02	8.805357875846798521e+00	9.399755951761614270e+00
3.041279999999999859e+02	8.805255608184770821e+00	9.403074640531215778e+00
3.042239999999999895e+02	8.805152589629653193e+00	9.406393044212215671e+00
3.043199999999999932e+02	8.805048746358442813e+00	9.409711620428657497e+00
3.044159999999999968e+02	8.804943908316113621e+00	9.413029165286838307e+00
3.045120000000000005e+02	8.804838389663284914e+00	9.416347549357810820e+00
3.046080000000000041e+02	8.804732236496633391e+00	9.419664881536911949e+00
3.047040000000000077e+02	8.804625049179875873e+00	9.422982474562058286e+00
3.048000000000000114e+02	8.804517329867866948e+00	9.426299733000247372e+00
3.048960000000000150e+02	8.804408651137324071e+00	9.429616476878054598e+00
3.049920000000000186e+02	8.804299226532705802e+00	9.432933661735802389e+00
3.050880000000000223e+02	8.804189036553779601e+00	9.436249802594787184e+00
3.051840000000000259e+02	8.804078077918932266e+00	9.439566636812324774e+00
3.052799999999999727e+02	8.803966407607466849e+00	9.442882642306498653e+00
3.053759999999999764e+02	8.803854115921465606e+00	9.446198668347580707e+00
3.054719999999999800e+02	8.803740920829250527e+00	9.449514613319337286e+00
3.055679999999999836e+02	8.803627072257441455e+00	9.452829830916620324e+00
3.056639999999999873e+02	8.803512725105592907e+00	9.456145651584790812e+00
3.057599999999999909e+02	8.803397431723354316e+00	9.459460410616035375e+00
3.058559999999999945e+02	8.803281540025061247e+00	9.462775669749207808e+00
3.059519999999999982e+02	8.803164958045774924e+00	9.466090282269092882e+00
3.060480000000000018e+02	8.803047624258717008e+00	9.469404656235129281e+00
3.061440000000000055e+02	8.802929664441558444e+00	9.472719139618099859e+00
3.062400000000000091e+02	8.802810904632744737e+00	9.476032639264303725e+00
3.063360000000000127e+02	8.802691841955461172e+00	9.479346866148704365e+00
3.064320000000000164e+02	8.802571944614140165e+00	9.482660021779127035e+00
3.065280000000000200e+02	8.802451560328332647e+00	9.485973400387221588e+00
3.066240000000000236e+02	8.802330480940982582e+00	9.489286332597121287e+00
3.067200000000000273e+02	8.802208720848922141e+00	9.492598739425744725e+00
3.068159999999999741e+02	8.802086602874000576e+00	9.495911407018052586e+00
3.069119999999999777e+02	8.801963641787251547e+00	9.499222981438260049e+00
3.070079999999999814e+02	8.801840331614682711e+00	9.502535125335194621e+00
3.071039999999999850e+02	8.801716332375047358e+00	9.505846312027312450e+00
3.071999999999999886e+02	8.801591804419395260e+00	9.509157434727434577e+00
3.072959999999999923e+02	8.801466798046467588e+00	9.512468287228440289e+00
3.073919999999999959e+02	8.801341047709227539e+00	9.515778338154257554e+00
3.074879999999999995e+02	8.801214931799227870e+00	9.519088783313341295e+00
3.075840000000000032e+02	8.801088627113514917e+00	9.522398224687952606e+00
3.076800000000000068e+02	8.800962229614775367e+00	9.525708033960128773e+00
3.077760000000000105e+02	8.800835149191520657e+00	9.529017032241531737e+00
3.078720000000000141e+02	8.800707417228046836e+00	9.532325660747435592e+00
