# Psi4 Analysis Quantities
# det no.=5 rdet=75
# gnuplot column index:
# 1:t 2:E 3:Px 4:Py 5:Pz 6:dE/dt 7:dPx/dt 8:dPy/dt 9:dPz/dt 10:dJ^x/dt 11:dJ^y/dt 12:dJ^z/dt 13:J^x 14:J^y 15:J^z
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.2399999999999999911	5.208174737316041342e-14	-4.748385765565140209e-19	1.782876725031714716e-18	-1.407255916656177035e-30	2.170072807215017373e-13	-1.978494068985475312e-18	7.428653020965478689e-18	-5.8635663194007382e-30	4.751603535880107265e-31	-5.428058787666015202e-31	2.350632176737196671e-19	1.140384848611225665e-31	-1.302734109039843684e-31	5.641517224169271866e-20
0.4799999999999999822	2.609572852249732434e-13	-2.378534213290638897e-18	9.06331379029006538e-18	-1.996635255423895135e-29	8.70314741049220127e-13	-7.932065153058853941e-18	3.033515443857646424e-17	-7.732956932326156211e-29	-3.680051271445627563e-30	-2.661285247567435466e-30	-4.45245263740494302e-17	-7.691738202858280687e-31	-7.689818703201688381e-31	-1.062947115753017085e-17
0.7199999999999999734	7.32160142013870744e-13	-6.62817566152193075e-18	2.560358297279782543e-17	-5.677160676960133087e-29	1.963345236620406699e-12	-1.770683936763038233e-17	6.891778826044899275e-17	-1.533552258973432699e-28	-1.227402166376740802e-29	-1.3956783029379946e-30	-2.747835871477269102e-16	-3.714939019590006169e-30	-1.103944663025287525e-30	-7.657753207298461673e-17
0.9599999999999999645	1.572043534843480237e-12	-1.398335796487439467e-17	5.464173160868441784e-17	3.931102968285653823e-29	3.499514136790040195e-12	-3.064659293063526673e-17	1.20992285982860811e-16	4.003443185519077935e-28	-3.166029468669766826e-29	-2.490702343875014001e-29	-9.312532646254530821e-16	-1.131340974439744731e-29	-7.081630288325321127e-30	-3.000783155830933367e-16
1.199999999999999956	2.88777961599551322e-12	-2.490228267277293551e-17	9.802640772225304858e-17	8.127589897513888572e-29	5.482233671466804902e-12	-4.549551961624392531e-17	1.807694838065359563e-16	1.748536220511764497e-28	8.146760647768359342e-30	-3.791719005853696277e-29	-2.349767574229648101e-15	-9.358187188933041403e-30	-1.618175590237419387e-29	-8.640225333982087843e-16
1.439999999999999947	4.787360216953063447e-12	-3.946372923207293463e-17	1.555127795597836207e-16	1.715368344059692792e-28	7.914919170656457127e-12	-6.067269399708334299e-17	2.395265493230440423e-16	3.760872309617932801e-28	3.271635625214912243e-29	-4.097896038796445291e-29	-4.942261100731906495e-15	-1.506261688417251739e-30	-2.601670639548566392e-29	-2.050165197573866193e-15
1.679999999999999938	7.379598392085126008e-12	-5.743249713010696465e-17	2.24827893574656072e-16	-3.635837853110008001e-28	1.080099239638359239e-11	-7.486986624180848925e-17	2.888129750619684853e-16	-2.229669248820708664e-27	7.155355912854749105e-29	1.25084026744670928e-29	-9.174024224103016984e-15	1.566659250243414527e-29	-2.301468975361356153e-29	-4.251931011358590711e-15
1.919999999999999929	1.077412937154287971e-11	-7.84958405073586553e-17	3.029140521452098924e-16	-9.344570460421771717e-28	1.414387908107397429e-11	-8.776393073854873978e-17	3.253589940439741531e-16	-2.378638586379901444e-27	2.495753658760783145e-28	-1.594787665561982614e-28	-1.555568804020245534e-14	7.556468031269293604e-29	-6.128959372710114686e-29	-7.985296141007180244e-15
2.160000000000000142	1.508140967941810561e-11	-1.026256801073962183e-16	3.882561947144309884e-16	-7.46197045701747073e-28	1.794700128281343022e-11	-1.005409983334897575e-16	3.555922607050875384e-16	7.844166680851248728e-28	-6.739828015264871387e-28	-1.287640780161165626e-28	-2.466348990340612978e-14	-8.619119205366412343e-29	-9.219297245096914834e-29	-1.390453371782465657e-14
2.399999999999999911	2.041271399476572715e-11	-1.304528291780464419e-16	4.836244327371753188e-16	-1.365268094189053258e-27	2.221376798061510699e-11	-1.159464544610426496e-16	3.973676584281019191e-16	-2.579462702030445279e-27	6.339817757004075429e-28	-3.258919781875803025e-28	-3.718479973090123052e-14	6.596443411443354426e-29	-1.704070472159883326e-28	-2.28288856532409428e-14
2.63999999999999968	2.688013035387223711e-11	-1.635071568823279878e-16	5.981966866719260443e-16	-3.82926231778964469e-27	2.694756816294381411e-11	-1.377263654345065936e-16	4.773843913947951005e-16	-1.026664259833580804e-26	-5.172546443027529862e-28	-1.89886335151225197e-28	-5.396687750116220656e-14	-5.817668051822705315e-29	-2.159797676522823404e-28	-3.578093625351985976e-14
2.879999999999999893	3.45965550477123243e-11	-2.04205909752417549e-16	7.480525704602534283e-16	-5.858845400919016637e-27	3.215176955766701005e-11	-1.695781369587063528e-16	6.243995157846968417e-16	-8.456596179705708073e-27	-2.696620878965018726e-28	-1.689590743338096636e-28	-7.603707506524424937e-14	-1.228955816133875618e-28	-2.56529945492396692e-28	-5.402983426917849703e-14
3.120000000000000107	4.367568877846751019e-11	-2.555547289699691478e-16	9.544620079928920928e-16	-4.421208532729715844e-27	3.782972387814657233e-11	-2.139534134064646909e-16	8.60039323052660461e-16	5.990153617455414589e-27	-5.538073058334808309e-28	-1.319365731678401199e-27	-1.045698674949439867e-13	-2.558093350134230634e-28	-5.731777210952132702e-28	-7.912660246796508034e-14
3.359999999999999876	5.42320352269978004e-11	-3.206257244016983823e-16	1.240087607215523384e-15	-7.986582725351271752e-27	4.398477686887625765e-11	-2.711291476322054807e-16	1.190106663427631927e-15	-1.48557258025898329e-26	1.654525188909739259e-27	-1.0466863250234666e-27	-1.407994617525462735e-13	1.412767103249139732e-28	-8.243824391008449565e-28	-1.129184732885761522e-13
