# ############################################################################### 
# # IHSpin
# # horizon no.=1
# # gnuplot column index:
# # 1:t 2:Sx 3:Sy 4:Sz 5:Px 6:Py 7:Pz
# 
0.000000000000000000e+00	-9.896058034328041255e-19	2.400646141219673137e-19	3.513303273967108981e-02	2.521359048020444427e-04	-5.867822294477117312e-02	-3.275224633890738028e-19
2.285714285714284255e-01	3.092804861708423242e-18	-6.140519177605978897e-20	3.511123120435174355e-02	1.292943110839384936e-03	-5.861453621692466753e-02	1.706266743721370717e-18
4.571428571428568510e-01	1.197710748508845409e-18	-1.563771016416537495e-18	3.510707205019268640e-02	1.524231401289340539e-03	-5.834110125552625925e-02	-1.641743556108816995e-18
6.857142857142852765e-01	-3.778072816762145589e-18	1.206207826927813095e-18	3.513955836425589757e-02	1.881195575203893416e-03	-5.779428490591147910e-02	3.343207712086761844e-18
9.142857142857137021e-01	-4.610828169009041991e-18	-2.492322920233141039e-18	3.516434971665131221e-02	2.094366300806276872e-03	-5.734140988953779355e-02	-3.543130171693796498e-18
1.142857142857142128e+00	-1.739620241659883592e-19	1.252585447822935839e-18	3.512394251100646458e-02	1.784433733256003424e-03	-5.707591656190179330e-02	2.547049882048172399e-17
1.371428571428570553e+00	-4.346122315795076158e-18	1.777763162353490844e-19	3.509923573907341998e-02	1.496598359000705925e-03	-5.685873452442762044e-02	2.397492244362370028e-17
1.599999999999998979e+00	-1.122838300268928895e-18	9.113958176221875287e-19	3.507281331392694129e-02	6.629762560706309706e-04	-5.686845585330953939e-02	1.736184337685154566e-17
1.828571428571427404e+00	-5.657093960269832833e-18	-9.368616444516099562e-19	3.497470200057752748e-02	6.469233623053026070e-04	-5.669473665330511392e-02	-4.352674583147746013e-17
2.057142857142856052e+00	4.633690158621267621e-19	-8.011527319315656093e-19	3.501677083392263495e-02	9.311153328850713335e-04	-5.629295444671526816e-02	5.542516539140768870e-17
2.285714285714284255e+00	-8.065240076759586302e-18	6.278435595369492533e-20	3.508094250894916444e-02	1.424567180934289317e-03	-5.596102300516773986e-02	-3.292856371113580547e-17
2.514285714285712459e+00	-2.218100294428970933e-18	1.381042558170313744e-18	3.510516058759486496e-02	1.926070799982000344e-03	-5.569245499577760161e-02	1.798789860437350650e-17
2.742857142857141106e+00	-9.395241843517783914e-18	-2.567686159238065371e-18	3.511510073205807020e-02	2.457765970476408646e-03	-5.534286687512013359e-02	-3.162401236817068221e-17
2.971428571428569754e+00	-4.515349551907546636e-18	9.928886751943794013e-19	3.512741998565408613e-02	2.933205111898332107e-03	-5.498176891364633251e-02	3.402860907215630923e-18
3.199999999999997957e+00	-9.601096446867110223e-18	-2.241091761701439145e-19	3.513049270500324256e-02	3.265580335737170402e-03	-5.460977225637628912e-02	-5.608977613035757711e-17
3.428571428571426161e+00	-2.531231911597773141e-18	-6.422186735961641563e-19	3.512625535495665641e-02	3.468430702062397578e-03	-5.429052866848074060e-02	5.044705570434835890e-18
3.657142857142854808e+00	-2.681514597850958603e-18	-1.364634769912675055e-18	3.511903412422009985e-02	3.612967881843020829e-03	-5.405061894785348486e-02	-8.285795101029804767e-18
3.885714285714283456e+00	-1.277707089197412862e-17	-2.434801400014950174e-18	3.510972270902306541e-02	3.722089809447600133e-03	-5.386491272018406606e-02	-1.593892930999230095e-17
4.114285714285712103e+00	-5.820762938308634580e-18	-4.112268415261763763e-20	3.509856159838379425e-02	3.867231263473287512e-03	-5.372570262702142802e-02	-8.734306242710591126e-18
4.342857142857139863e+00	-7.194830554010898935e-18	2.087651716296647495e-18	3.508589405587100862e-02	4.050950957370559775e-03	-5.360163918622562473e-02	-2.933508219846883099e-17
4.571428571428568510e+00	-3.987785551591977103e-19	-1.799624415377677765e-18	3.507436898778153178e-02	4.265533065058243686e-03	-5.349842259386305282e-02	5.752387938409974478e-17
4.799999999999997158e+00	-7.159595647589894106e-18	-7.031088510286855329e-19	3.505979292209335241e-02	4.495710975980135235e-03	-5.342036998273431980e-02	2.349958421531998722e-17
5.028571428571424917e+00	-7.103504371704065154e-18	-2.736274366816913104e-19	3.504719626120950809e-02	4.730855224252285968e-03	-5.338781982148788768e-02	7.409533477667884293e-18
5.257142857142853565e+00	-1.432817929601364827e-17	-1.375423214550785544e-18	3.503570757257586793e-02	4.970113126629109937e-03	-5.339024031451791719e-02	-2.794654454914147897e-17
5.485714285714282212e+00	-1.728023598388086661e-18	-1.726135870711195543e-18	3.502721167901397953e-02	5.209137581142307856e-03	-5.343648876030247796e-02	-1.339669212639859408e-17
5.714285714285710860e+00	-1.342428199244546412e-18	-9.681922102830648779e-19	3.502235237569533560e-02	5.459522445218702690e-03	-5.348940780900499070e-02	-4.102036796970133595e-17
5.942857142857139507e+00	2.661545285299929214e-18	-1.000895621097755495e-18	3.502322642812996656e-02	5.711178289069253691e-03	-5.354167947512114556e-02	-1.253040640459494784e-17
6.171428571428567267e+00	-7.132525403632479357e-18	8.573456415273151672e-19	3.502693865085992897e-02	5.968563625454324263e-03	-5.356557152205302513e-02	3.167739692245550359e-17
6.399999999999995914e+00	-1.039427685681461273e-17	-1.260839895506949266e-18	3.503447592713761216e-02	6.224897934065634804e-03	-5.354247454494071023e-02	4.947885401527369717e-17
6.628571428571424562e+00	-5.234851051457289584e-18	-1.107047028414866426e-18	3.503971927904416667e-02	6.455752161585543054e-03	-5.347503526290502129e-02	5.560891071335265672e-18
6.857142857142852321e+00	-2.557269888820094001e-18	-1.862058582641747643e-18	3.504935120458022024e-02	6.689746890088829785e-03	-5.338015901557802145e-02	2.572151407320478432e-17
