# ############################################################################### 
# # Ylm_Decomp
# #    WEYLSCAL4::Psi4r l=2 m=2 r=75.000000
# # 1:t 2:re(y) 3:im(y)
# 
0.000000000000000000e+00	-2.391183526374865555e-08	9.882821221985809990e-08
2.285714285714284255e-01	-2.389724999447542526e-08	9.908474551518553401e-08
4.571428571428568510e-01	-2.389365356789627092e-08	9.934064160205349327e-08
6.857142857142852765e-01	-2.389161993462534640e-08	9.959587041183298308e-08
9.142857142857137021e-01	-2.389164432495198646e-08	9.985042123371079231e-08
1.142857142857142128e+00	-2.389388047796616375e-08	1.001042832216541113e-07
1.371428571428570553e+00	-2.389805283713260119e-08	1.003574453783853434e-07
1.599999999999998979e+00	-2.390337556808463862e-08	1.006098965400801108e-07
1.828571428571427404e+00	-2.390856626955917933e-08	1.008616253442960858e-07
2.057142857142856052e+00	-2.391201500961740809e-08	1.011126202118963676e-07
2.285714285714284255e+00	-2.391210402760265908e-08	1.013628693267265022e-07
2.514285714285712459e+00	-2.390760208345516878e-08	1.016123606327948553e-07
2.742857142857141106e+00	-2.389801249137473530e-08	1.018610818114532661e-07
2.971428571428569754e+00	-2.388375624613165997e-08	1.021090202837140143e-07
3.199999999999997957e+00	-2.386612055646216124e-08	1.023561631967883878e-07
3.428571428571426161e+00	-2.384697931643782916e-08	1.026024974249857027e-07
3.657142857142854808e+00	-2.382836582870459745e-08	1.028480095710164238e-07
3.885714285714283456e+00	-2.381202223584338257e-08	1.030926859580425352e-07
4.114285714285712103e+00	-2.379905031605143454e-08	1.033365126401695260e-07
4.342857142857139863e+00	-2.378974801985797841e-08	1.035794753816229319e-07
4.571428571428568510e+00	-2.378365288140323278e-08	1.038215596480634553e-07
4.799999999999997158e+00	-2.377975188038127485e-08	1.040627506165846934e-07
5.028571428571424917e+00	-2.377677784050842135e-08	1.043030331623816737e-07
5.257142857142853565e+00	-2.377350498084122584e-08	1.045423918628108413e-07
5.485714285714282212e+00	-2.376897728906147310e-08	1.047808110108775372e-07
5.714285714285710860e+00	-2.376263951940819992e-08	1.050182746033183898e-07
5.942857142857139507e+00	-2.375437532289032856e-08	1.052547663413768797e-07
6.171428571428567267e+00	-2.374447760995255849e-08	1.054902696123435136e-07
6.399999999999995914e+00	-2.373357887628155124e-08	1.057247674614419013e-07
6.628571428571424562e+00	-2.372255841766990626e-08	1.059582425695500948e-07
6.857142857142852321e+00	-2.371242957979909020e-08	1.061906772275277874e-07
7.085714285714280969e+00	-2.370420324875782070e-08	1.064220533257535508e-07
7.314285714285709616e+00	-2.369872877129937937e-08	1.066523523484762506e-07
7.542857142857138264e+00	-2.369652829830632509e-08	1.068815553836906959e-07
7.771428571428566912e+00	-2.369765710613015915e-08	1.071096431125728885e-07
7.999999999999994671e+00	-2.370163081931880736e-08	1.073365958114158109e-07
8.228571428571424207e+00	-2.370584785916867435e-08	1.075634493400985606e-07
8.457142857142851966e+00	-2.371287088588075704e-08	1.077873162923181168e-07
8.685714285714279725e+00	-2.371857932034417834e-08	1.080098215215863700e-07
8.914285714285709261e+00	-2.372155775626963141e-08	1.082312325630385555e-07
9.142857142857137021e+00	-2.372085127941123471e-08	1.084517754474411591e-07
9.371428571428564780e+00	-2.371611205456420285e-08	1.086715727326652132e-07
9.599999999999994316e+00	-2.370760082390533250e-08	1.088906095389339141e-07
9.828571428571422075e+00	-2.369604873478886724e-08	1.091087348218114054e-07
1.005714285714284983e+01	-2.368242574912575526e-08	1.093256962915162006e-07
1.028571428571427937e+01	-2.366768816885074762e-08	1.095411993026841617e-07
1.051428571428570713e+01	-2.365258116954296065e-08	1.097549744358614800e-07
1.074285714285713667e+01	-2.363755102455433580e-08	1.099668369406136985e-07
1.097142857142856442e+01	-2.362278354555100460e-08	1.101767236925466402e-07
1.119999999999999218e+01	-2.360834251511655400e-08	1.103846992490424554e-07
1.142857142857142172e+01	-2.359434878012453871e-08	1.105909304858936325e-07
1.165714285714284948e+01	-2.358112774583358197e-08	1.107956369046423692e-07
1.188571428571427901e+01	-2.356926437413939167e-08	1.109990293979419147e-07
1.211428571428570677e+01	-2.355953617852218418e-08	1.112012526664886209e-07
1.234285714285713453e+01	-2.355273609798399156e-08	1.114023449442942840e-07
1.257142857142856407e+01	-2.354943477988234970e-08	1.116022241799295454e-07
1.279999999999999183e+01	-2.354975437274496154e-08	1.118007030680942005e-07
1.302857142857141959e+01	-2.355322599339274774e-08	1.119975284635584241e-07
1.325714285714284912e+01	-2.355878128564640549e-08	1.121924351868790058e-07
1.348571428571427688e+01	-2.356489133969421352e-08	1.123852013369717141e-07
1.371428571428570464e+01	-2.356982521379001980e-08	1.125756924083382746e-07
1.394285714285713418e+01	-2.357196710792157985e-08	1.127638847491271808e-07
1.417142857142856194e+01	-2.357011531608308837e-08	1.129498638419098223e-07
1.439999999999999147e+01	-2.356369135249385871e-08	1.131337988246666131e-07
1.462857142857141923e+01	-2.355281178975593599e-08	1.133158996333801339e-07
1.485714285714284699e+01	-2.353821117840929220e-08	1.134963665385304091e-07
1.508571428571427653e+01	-2.352104156182839672e-08	1.136753428465342701e-07
1.531428571428570429e+01	-2.350260282440097561e-08	1.138528801472321754e-07
1.554285714285713382e+01	-2.348407130359095808e-08	1.140289223396821055e-07
1.577142857142856158e+01	-2.346628936612527583e-08	1.142033103702399871e-07
1.599999999999998934e+01	-2.344965862251002820e-08	1.143758054881292043e-07
1.622857142857141710e+01	-2.343415044221000582e-08	1.145461253514252370e-07
1.645714285714284841e+01	-2.341941752808288292e-08	1.147139854288579321e-07
1.668571428571427617e+01	-2.340496727090682831e-08	1.148791378191410124e-07
1.691428571428570393e+01	-2.339034660310543220e-08	1.150414009230828734e-07
1.714285714285713169e+01	-2.337529058216008243e-08	1.152006756430009208e-07
1.737142857142855945e+01	-2.335980113349072968e-08	1.153569468145811774e-07
1.759999999999998721e+01	-2.334414331880443399e-08	1.155102711415239427e-07
1.782857142857141852e+01	-2.332876842453027494e-08	1.156607552795166809e-07
1.805714285714284628e+01	-2.331419018975998107e-08	1.158085287244469080e-07
1.828571428571427404e+01	-2.330084933070345337e-08	1.159537165269619830e-07
1.851428571428570180e+01	-2.328900059192929255e-08	1.160964160784475822e-07
1.874285714285712956e+01	-2.327864735681823352e-08	1.162366808779080536e-07
1.897142857142856087e+01	-2.326953472929682303e-08	1.163745125571497629e-07
1.919999999999998863e+01	-2.326119675936952905e-08	1.165098609227857349e-07
1.942857142857141639e+01	-2.325032552504104606e-08	1.166423166602668821e-07
1.965714285714284415e+01	-2.324146270829881826e-08	1.167727543393671687e-07
1.988571428571427191e+01	-2.323156519684545695e-08	1.169003803703853493e-07
2.011428571428569967e+01	-2.322026695827940662e-08	1.170249725526791729e-07
2.034285714285713098e+01	-2.320736382431261907e-08	1.171463156899497608e-07
2.057142857142855874e+01	-2.319278874482709960e-08	1.172642195985133191e-07
2.079999999999998650e+01	-2.317655999521829226e-08	1.173785289555594574e-07
2.102857142857141426e+01	-2.315872032373506851e-08	1.174891253047738936e-07
2.125714285714284202e+01	-2.313928548933511036e-08	1.175959229488309265e-07
2.148571428571427333e+01	-2.311821683871466514e-08	1.176988613254143743e-07
2.171428571428570109e+01	-2.309542508217570787e-08	1.177978962867480624e-07
2.194285714285712885e+01	-2.307080408806243117e-08	1.178929922760130375e-07
2.217142857142855661e+01	-2.304428568941816413e-08	1.179841164676725825e-07
2.239999999999998437e+01	-2.301590134029096748e-08	1.180712351499305535e-07
2.262857142857141568e+01	-2.298583482424212111e-08	1.181543119779110291e-07
2.285714285714284344e+01	-2.295445215208444813e-08	1.182333073461636374e-07
2.308571428571427120e+01	-2.292229963840116636e-08	1.183081780795580065e-07
2.331428571428569896e+01	-2.289006771501764789e-08	1.183788767753645806e-07
2.354285714285712672e+01	-2.285852482616755144e-08	1.184453504100456970e-07
2.377142857142855803e+01	-2.282843141520762246e-08	1.185075381348208542e-07
2.399999999999998579e+01	-2.280044746433950369e-08	1.185653685146636126e-07
2.422857142857141355e+01	-2.277504810561096551e-08	1.186187565960453058e-07
2.445714285714284131e+01	-2.275246002400939894e-08	1.186676013682307352e-07
2.468571428571426907e+01	-2.273262794432517257e-08	1.187117841810154491e-07
2.491428571428569683e+01	-2.271521549312484147e-08	1.187511685709967447e-07
2.514285714285712814e+01	-2.269963968549230496e-08	1.187856017754793866e-07
2.537142857142855590e+01	-2.268513359829584305e-08	1.188149179638718503e-07
2.559999999999998366e+01	-2.267082829347205092e-08	1.188389428954907866e-07
2.582857142857141142e+01	-2.265594373610606789e-08	1.188565240377871694e-07
2.605714285714283918e+01	-2.263976676974372307e-08	1.188694393572275245e-07
2.628571428571427049e+01	-2.262137281274028634e-08	1.188767977046994278e-07
2.651428571428569825e+01	-2.260025475442922282e-08	1.188784466128955349e-07
2.674285714285712601e+01	-2.257612087438702098e-08	1.188741634327831516e-07
2.697142857142855377e+01	-2.254890055828984810e-08	1.188636784604482828e-07
2.719999999999998153e+01	-2.251871806652237849e-08	1.188467059296644067e-07
2.742857142857140929e+01	-2.248583739108244517e-08	1.188229745876378451e-07
2.765714285714284060e+01	-2.245058606466701892e-08	1.187922511865168335e-07
2.788571428571426836e+01	-2.241326985604409070e-08	1.187543529532387546e-07
2.811428571428569612e+01	-2.237409297096805714e-08	1.187091482457307450e-07
2.834285714285712388e+01	-2.233309896133540830e-08	1.186565473492619519e-07
