# ############################################################################### 
# # iteration, coord_time, wall_time, speed (hours^-1), period (minutes), cputime (cpu hours)
# 
6.400000000000000000e+01	2.285709999999999964e-01	2.614411509999999907e+02	5.807299999999999685e+00	1.033182399999999923e+01	8.659050000000000358e-01
1.280000000000000000e+02	4.571430000000000216e-01	4.073807750000000283e+02	5.638339000000000212e+00	1.064143100000000075e+01	1.757757999999999932e+00
1.920000000000000000e+02	6.857140000000000457e-01	5.371983539999999948e+02	6.338565000000000005e+00	9.465865000000000862e+00	2.551088000000000022e+00
2.560000000000000000e+02	9.142860000000000431e-01	6.705423050000000558e+02	6.170937000000000339e+00	9.722996000000000194e+00	3.365968000000000071e+00
3.200000000000000000e+02	1.142857000000000012e+00	7.970460759999999709e+02	6.504605999999999888e+00	9.224232999999999905e+00	4.139045999999999559e+00
3.840000000000000000e+02	1.371429000000000009e+00	9.190239860000000363e+02	6.745951999999999948e+00	8.894223000000000212e+00	4.884466999999999892e+00
4.480000000000000000e+02	1.600000000000000089e+00	1.048033151000000089e+03	6.378283999999999843e+00	9.406917999999999225e+00	5.672856000000000343e+00
5.120000000000000000e+02	1.828570999999999946e+00	1.188086622000000034e+03	5.875307000000000279e+00	1.021223200000000020e+01	6.528738999999999848e+00
5.760000000000000000e+02	2.057142999999999944e+00	1.300316755999999941e+03	7.331872999999999863e+00	8.183446999999999250e+00	7.214589000000000141e+00
6.400000000000000000e+02	2.285714000000000024e+00	1.414783863999999994e+03	7.188589999999999591e+00	8.346560000000000201e+00	7.914111000000000118e+00
7.040000000000000000e+02	2.514285999999999799e+00	1.535405213000000003e+03	6.821819999999999773e+00	8.795306999999999320e+00	8.651241000000000625e+00
7.680000000000000000e+02	2.742856999999999879e+00	1.654271373000000040e+03	6.922551999999999595e+00	8.667324000000000694e+00	9.377644999999999342e+00
8.320000000000000000e+02	2.971429000000000098e+00	1.780164557999999943e+03	6.536152999999999658e+00	9.179710999999999288e+00	1.014699300000000015e+01
8.960000000000000000e+02	3.200000000000000178e+00	1.902146113999999898e+03	6.745751000000000275e+00	8.894488000000000838e+00	1.089243600000000001e+01
9.600000000000000000e+02	3.428570999999999813e+00	2.026420994000000064e+03	6.621266999999999570e+00	9.061709999999999710e+00	1.165189299999999939e+01
1.024000000000000000e+03	3.657143000000000033e+00	2.152979189000000133e+03	6.501807999999999588e+00	9.228201999999999572e+00	1.242530400000000057e+01
